spike_times,unit_ids
11.733113022415282,12
11.743508256291609,6
11.752716639557642,6
11.796537290976175,8
11.817297769962494,10
11.817967024119062,6
11.819102317674199,3
11.825816750564762,6
11.832134177957743,6
11.871843527745233,6
11.880870759198928,6
11.894816656060527,10
11.912363345616692,12
11.920847847815686,8
11.925248317415665,4
11.949961183950226,5
11.987722389736032,5
11.996333916056741,11
12.023241079816202,8
12.061305004411611,11
12.062366270122569,2
12.074015269430985,4
12.102851626968501,2
12.115685353126793,5
12.128417874150268,8
12.130712681597885,4
12.144893775589118,8
12.153906403258418,4
12.157156994310041,9
12.164762091231685,7
12.182973674795509,5
12.205019455981358,6
12.213961277653917,6
12.241133771554559,4
12.2617473214367,12
12.26543150808612,9
12.273637261837923,3
12.302115783561801,7
12.30779181267971,5
12.319089360226377,10
12.327047745170045,12
12.327247642383337,7
12.33406789218415,5
12.347790498438975,5
12.353056064011017,5
12.361953905418979,12
12.37026585767724,3
12.37287652428851,5
12.401049453400674,8
12.440972418140351,5
12.441539225577522,7
12.447635229645247,5
12.448881143673322,5
12.460017674575406,4
12.461339623435517,5
12.463343402766887,5
12.475086649847755,12
12.490698219362642,1
12.494206468020293,10
12.494462148806354,12
12.515365777022428,11
12.516266865402255,12
12.52452808859965,2
12.537986808870196,8
12.546519053996418,7
12.547253332563331,7
12.620723917847148,8
12.630580675661221,4
12.65038012844939,12
12.679749927536133,4
12.683744332077373,6
12.70025051833346,5
12.718466738799531,12
12.782163073303522,12
12.78498711281337,8
12.792484037805318,5
12.793846552403192,9
12.795188795925588,7
12.835161551569858,5
12.839454633852245,7
12.852362604471946,7
12.860611789798925,8
12.864669602085204,7
12.890610510005331,12
12.891805412753497,7
12.892011545915912,3
12.902774048659351,7
12.907579082767278,12
12.910440298163602,8
12.925245913478633,11
12.93480302249974,5
12.959877669434247,8
12.983189093482874,8
12.98455571289607,12
13.025377022033018,5
13.02963470785938,12
13.073948845786827,5
13.079970759431712,6
13.08253315735222,6
13.135081696523116,9
13.160172415675623,5
13.163942803828798,8
13.185879869683406,5
13.185901702869854,12
13.190155861400509,2
13.192539756964106,4
13.206304218932777,1
13.215473589757718,5
13.226822778421415,5
13.265243786267897,6
13.268011406199223,6
13.27705189532817,7
13.299293297984736,5
13.30902242856227,7
13.313473329082584,12
13.360998604149426,7
13.375771444601627,6
13.387364451562977,7
13.392041236107584,5
13.392577551756279,4
13.449533543057523,4
13.516476951408183,5
13.522055805004056,6
13.546946251373202,12
13.559168947133507,5
13.559690790302287,6
13.58961909749986,7
13.595118201274376,8
13.631666249981235,5
13.657830948301354,4
13.708770186739159,12
13.73654501081676,11
13.741499802545023,12
13.754921725260761,5
13.758236615124328,5
13.767571769926851,5
13.834627150924486,3
13.855504566390426,5
13.864056211020035,6
13.874456974472903,6
13.885463548270252,5
13.887231840335197,7
13.889464044582821,5
13.900474707641605,3
13.901727124500821,7
13.92598400771799,6
13.938205260281622,5
13.938824644670575,12
13.93964209015709,12
13.94279018808328,12
13.982337252273954,5
13.98981564529287,5
13.994249000315422,7
14.021269410850387,4
14.024400781556539,4
14.031586144825642,9
14.045742033812513,6
14.081046215907648,5
14.104930178418176,8
14.106598253133772,2
14.142495542901512,8
14.169757905087542,12
14.1821179156887,10
14.185525515703121,7
14.220183201949812,5
14.232959474753633,4
14.242045015862528,8
14.259753783760326,5
14.345883056952957,6
14.345934992546963,11
14.368526343723762,7
14.371038762984602,11
14.372688517012314,5
14.408453213070699,5
14.473209906691558,7
14.495875735078771,5
14.498888153451356,8
14.618155734318119,8
14.620915517767477,6
14.636430249543636,9
14.651666825375885,7
14.658707775500876,10
14.658783366710717,3
14.683258763659596,5
14.692276564517853,3
14.706475726486902,9
14.723420113688585,5
14.770912203745821,2
14.789698507142479,10
14.849195651565319,3
14.864358249839636,7
14.870098873900929,4
14.871536806152376,6
14.8747016726842,4
14.93621224624369,9
14.968193427914722,7
14.986662593267146,8
17.00575866049812,5
17.036160380524763,8
17.038426348962325,12
17.073195923768445,5
17.087642746763837,8
17.104109649384167,7
17.121886093336947,6
17.128394289454125,7
17.18114934953468,6
17.181438347695625,6
17.2160381825096,9
17.22726962726315,5
17.237544130874326,5
17.24871427258763,1
17.26311256991084,8
17.272624000733533,6
17.30312835594533,8
17.324585829900272,5
17.36013640747152,8
17.366461534871398,5
17.37325179162934,5
17.388558101270345,5
17.396172691609255,5
17.41354910152535,6
17.428199614925614,7
17.443750219304572,4
17.44869362262253,5
17.461477464624735,12
17.48884658025692,3
17.52516338366706,6
17.54448909796085,5
17.57838691700641,7
17.61958795489783,9
17.63720147680828,12
17.640826314690205,9
17.650201092398152,9
17.65935392220578,12
17.666864257546106,3
17.672602118225125,4
17.681117853964984,6
17.69243615132437,7
17.695467206689862,5
17.708744697742976,8
17.70904626172243,6
17.717597765658176,7
17.724338817128743,7
17.782028087670387,8
17.826067630252528,8
17.840871579425922,12
17.868142254377506,4
17.895117740706535,12
17.901761992135423,12
17.99125599370219,7
18.024241549287787,10
18.038384553646114,10
18.05128413161287,5
18.073342853867086,1
18.08682506570964,6
18.115561121992734,9
18.11632759101095,9
18.124583596260127,9
18.13522512718443,7
18.138847685492188,7
18.161838566102503,8
18.171316499192862,7
18.202091622021292,9
18.213186060615982,4
18.242769878844857,9
18.244219828020054,2
18.274219411458,10
18.284498737374392,9
18.300338001634085,12
18.335238432576634,1
18.347049029973018,8
18.383734649437486,7
18.424089679816454,6
18.430403744034475,10
18.431350304795433,4
18.453312804453976,7
18.456159543897865,6
18.467424163820866,7
18.47836020843185,9
18.48240291519908,10
18.513125567402728,6
18.51962641749007,10
18.60655029513519,9
18.609358278196083,8
18.6323122099535,2
18.64674312423104,7
18.64935185378012,11
18.682495655252314,5
18.69219945307557,8
18.709992611663875,7
18.75957156035846,5
18.760391237571714,5
18.76124658695316,8
18.787728811308316,4
18.7976455617938,5
18.805960357530324,8
18.82205693961341,6
18.90439805656687,2
18.91960084753864,9
18.926988087601146,5
18.958363755259462,5
18.96709129343985,6
19.014469617376786,2
19.01884425629958,9
19.02444384162535,12
19.03811958181654,7
19.038163570272435,5
19.070620262905184,10
19.100453084312523,6
19.160344738454665,5
19.203223640292663,6
19.221961977701984,6
19.23898069201923,5
19.266302751188043,6
19.302465954082983,4
19.315690609206072,4
19.317770940465316,4
19.353026771554493,4
19.379053502063122,4
19.384322683388262,9
19.389902177804924,8
19.390070457717105,9
19.47486753744297,12
19.52057964624427,10
19.56152317213688,9
19.580060872614123,8
19.600713015644722,7
19.60307422376598,10
19.611850800235242,8
19.611985099550317,6
19.634899416982382,8
19.63837771885358,6
19.679722605733442,6
19.72666729914365,5
19.7361133802149,8
19.75594864089014,8
19.768412926696815,6
19.788381749328238,7
19.800046246796022,6
19.861897391013954,4
19.86775003505581,2
19.902806684413314,6
19.919153288642068,10
19.92585375047516,6
19.95122040171983,8
19.95174750982011,10
19.967357850526827,9
19.989732634339536,9
19.993393707705955,9
20.00756287497814,5
20.025811906949485,8
20.06026739028956,5
20.068172309385492,8
20.084792016045803,12
20.09667644964672,7
20.135166289154824,8
20.14637399216225,8
20.168014207744864,6
20.17530294235766,7
20.194622511820764,9
20.200933688659056,7
20.216739800090775,6
20.2434822965763,5
20.347571524238983,7
20.36753442229153,8
20.36775935087729,9
20.37588828514577,11
20.39866302777231,8
20.414129752528925,9
20.44978464882132,9
20.450370936258185,7
20.45176767873723,6
20.50256607646344,8
20.53582768447308,7
20.547959488973692,10
20.56229681587791,7
20.586608463175473,6
20.623859324676573,6
20.647474714154605,5
20.66491172448722,7
20.690004890820667,7
20.736873744944184,6
20.756163328895248,7
20.79544996078973,7
20.805670152950054,1
20.827537895566874,9
20.844170448969198,1
20.862797077543227,6
20.886604215240467,9
20.898030548949986,5
20.927034544796307,5
20.934436026805514,5
20.95762528450538,7
20.963115111589175,8
20.97717418422132,4
23.009331619827094,5
23.033189354562428,12
23.08172534574678,8
23.099178099587217,5
23.147452526706285,6
23.160071634954573,5
23.165774540163277,8
23.17488143717596,11
23.204035634628898,5
23.246678864521623,5
23.246978799072,7
23.249546199849505,7
23.271949726128632,7
23.303946401240722,12
23.32819275360931,6
23.334238318696062,6
23.357798265325442,10
23.395970472662455,9
23.40149431586129,5
23.439404989694452,4
23.44019899795549,6
23.458300641528655,8
23.459265197173213,10
23.46155747441979,5
23.471167898932816,10
23.484696287130046,8
23.51726905644161,6
23.53302886724614,9
23.543538217342647,8
23.555084949302287,5
23.577593365881157,9
23.612939582494526,4
23.634582417550305,9
23.707680934740917,6
23.70783509722977,8
23.726461715113004,5
23.76112153704316,5
23.78489697711147,6
23.788614964672405,6
23.79285441903384,9
23.797914159615893,9
23.798714191654575,3
23.80007096869916,5
23.821636897710473,10
23.906254580521036,7
23.915090068407043,9
23.968488777594384,3
23.991809951349364,5
24.010459227085825,5
24.04364679355098,7
24.04838352778271,6
24.05239341706413,6
24.067227200366567,7
24.070622709880478,5
24.08404935034281,12
24.12530640691071,7
24.13073231512877,7
24.164343334952854,2
24.166928169978767,9
24.201274957047065,10
24.22144118665263,12
24.236672381846773,6
24.278490742235192,7
24.281423056097516,9
24.283943979521986,10
24.304208566444547,9
24.32941270686459,8
24.347523186271488,10
24.368449678476054,9
24.368952506267277,6
24.376049469230832,5
24.40272756427195,8
24.40403133680498,9
24.404961120330476,5
24.409762548301426,8
24.441223905422422,6
24.47974822551189,10
24.517241669776077,8
24.546141619945626,6
24.55380897475562,9
24.57181357847832,4
24.590889554954842,2
24.597451147177544,6
24.633523354135054,9
24.65386323267616,5
24.660430129742995,8
24.669022577483865,6
24.670416094741746,10
24.694686652517685,7
24.695882823164332,10
24.71076913737148,5
24.724470883304576,6
24.73588150260417,5
24.76080109794082,12
24.76766590386609,6
24.81980977939258,6
24.822191205201413,7
24.842496106588143,6
24.84509685662389,12
24.880646836736698,9
24.89411108761285,12
24.900701957810824,10
24.920716542403852,12
24.975142387346768,7
25.03615753247763,6
25.038771719007876,8
25.064841364550436,7
25.09329644037558,12
25.108453028264034,5
25.120336366923684,7
25.143744542454375,6
25.175538721724397,6
25.196450588127476,6
25.230596050139603,9
25.249327137708526,2
25.272354729416467,6
25.285130399070383,6
25.291621625310412,4
25.302295169763347,10
25.308585104649925,9
25.312957214663005,3
25.327579372351178,7
25.42402804066156,10
25.47132622847838,6
25.47980824153386,12
25.491467565462465,5
25.496146358859065,3
25.497652673926613,10
25.51350301137727,8
25.521981520056187,5
25.538446295676266,2
25.553421113910364,7
25.567583568970793,5
25.571303236160464,6
25.572556398768064,8
25.586522700876507,9
25.623539576180274,3
25.651956425416163,10
25.66339408735155,6
25.67408225048588,11
25.679604571271234,6
25.714358513997507,9
25.72912721904534,12
25.741156850092015,8
25.75566015630408,8
25.75916370990306,8
25.76483273681468,9
25.77384980041854,4
25.78797942001574,9
25.799666691374544,7
25.812286509531532,9
25.812874906688823,7
25.866226662687115,6
25.873644924066184,7
25.91614696023876,5
25.9267888684271,7
25.93572006969006,2
25.95360065702132,12
25.967042945430443,9
25.9966950227859,6
26.00321826360428,5
26.01260751997576,9
26.018006555600454,12
26.06485359448297,5
26.065204591260493,8
26.080601513757124,6
26.09299063982313,5
26.121386418159407,2
26.1262647415645,10
26.135354082277686,6
26.158908167669352,6
26.16223340578248,9
26.177428769469707,4
26.19809763275974,7
26.28152119841493,12
26.296535581287657,1
26.304751095386134,12
26.349506372086818,7
26.34970322974585,1
26.355493010441357,5
26.427489687920616,9
26.436850702615178,6
26.463931376812333,8
26.463932486688336,7
26.480972889886125,5
26.496461152355298,6
26.527399622122676,9
26.538701797952715,8
26.545026918896937,4
26.559755683638382,9
26.56533025457161,7
26.58820226694839,5
26.608527272696467,7
26.610225149477643,6
26.61958933745984,5
26.634142138295736,10
26.64232552590523,5
26.656161837681072,4
26.695618146496805,5
26.71935362236916,9
26.726670992070325,12
26.727939306973767,6
26.728490677161613,4
26.729508228652396,6
26.76551289899111,6
26.776447446499724,4
26.794197331277083,5
26.829394664858846,12
26.84199855289006,4
26.881927758304645,9
26.90922020586156,8
26.962810357074027,12
26.972005329631536,7
26.979104938015155,10
29.0511353814421,6
29.059524700347772,6
29.070932216133773,4
29.072901835367905,12
29.114487638065906,6
29.142594144081908,7
29.154145043178488,8
29.166860201698753,7
29.21906880910186,5
29.254391580841848,4
29.25760722033372,6
29.295290494047943,12
29.299919111506984,2
29.31694658779112,3
29.340387104254507,8
29.345877460737857,7
29.358715525417015,10
29.361853093205138,4
29.371172423437628,7
29.374552887020123,7
29.375329907919603,9
29.38383888304498,6
29.385511904736923,8
29.38948189490242,8
29.402873282632637,12
29.43042741032099,3
29.430529338462208,7
29.45623650895554,6
29.483407435973145,9
29.506266059495204,4
29.541407607347587,8
29.541704812410003,8
29.55371148535801,8
29.582198746594113,7
29.58873152213132,9
29.601074166800235,7
29.603795452949388,6
29.63410403137633,4
29.636401370183407,6
29.686589913492607,6
29.688405018492137,7
29.705585862643826,7
29.76190181260487,8
29.863547522514544,9
29.890097035183807,7
29.961135485407592,8
29.980987378162684,9
30.017726570226937,10
30.020262368055487,6
30.02341322146181,6
30.02863055533412,10
30.069340533452966,2
30.127281818573284,2
30.13288768871155,6
30.14201532906651,6
30.1434237776953,7
30.160360028163808,6
30.218528420619243,9
30.241116832807382,6
30.278393402691393,8
30.284274247586914,6
30.285700574601677,10
30.400949031056804,9
30.421409927734405,10
30.452057995632,12
30.479020339819076,2
30.55362861558261,4
30.589238792692385,10
30.622434990126788,7
30.677721298677504,5
30.681208333162584,7
30.694554078061014,8
30.70954258367197,6
30.7156281682271,12
30.72383998167573,6
30.72918745639508,7
30.773081013646056,9
30.815168417147635,9
30.819257789790463,7
30.83789558037495,6
30.844068520255277,6
30.878299633267495,9
30.888087498404406,8
30.952873972687584,12
30.984650960002362,9
31.022550924401504,9
31.04289137808718,2
31.067934945095526,6
31.11541765250009,8
31.147057902911147,9
31.15455805846626,9
31.160935201987392,8
31.16561367016698,2
31.18339432461265,3
31.187321582417077,6
31.206986192086756,12
31.21155849890538,7
31.214179157437506,3
31.22514693668964,6
31.25246864284213,8
31.26261510618398,3
31.272192092819083,6
31.273804634909485,7
31.28095208435169,12
31.29164477257297,7
31.31708103134011,10
31.33714529344583,6
31.353642597714792,10
31.354241279470017,7
31.35733991334513,6
31.405267546171032,3
31.447946110932186,6
31.47573903712306,10
31.48095226390704,10
31.502356095616836,6
31.50685584451394,10
31.523596382755393,9
31.529055589309436,9
31.53784556421528,10
31.58915655740038,2
31.605171359159627,5
31.655037844212607,9
31.656938598898233,10
31.668289194001353,10
31.693937708414122,9
31.707923933910845,9
31.711392187675077,2
31.731154291249105,9
31.74739718693269,6
31.78618041039083,9
31.804906614571685,6
31.826573895152475,6
31.88345142323785,6
31.912094287223866,9
31.914896038076193,10
31.932834771732814,8
31.9430653818021,4
31.95796223034962,12
31.96147868716686,9
31.99087503238262,2
31.995641711363955,10
32.01911609442976,9
32.03095579091934,7
32.03899601257491,7
32.077649334671605,10
32.09385728482336,2
32.13065234382346,8
32.131489119897985,5
32.227749736103206,8
32.28068321551597,4
32.34316735317266,6
32.34522314280169,5
32.3842067129858,7
32.38798675994687,7
32.40754303103243,10
32.449349742039644,12
32.47554603748683,8
32.47684346831782,9
32.48762780966721,10
32.493546580340116,5
32.50545511791045,7
32.50741193871781,5
32.522576599336745,11
32.53338662876536,8
32.54302458395766,8
32.55864239645042,6
32.58586478845352,12
32.610780071075766,4
32.6247838627894,12
32.65229164859194,6
32.68772204243056,9
32.70225876603166,5
32.7221432354559,8
32.729173487549446,6
32.86996915964769,8
32.87422252468517,5
32.90945461093724,8
32.90962681943659,2
32.92638260673009,9
32.955115207291705,11
32.9640174071177,7
32.964028847165515,8
32.99281683899907,5
35.05235502018747,5
35.07308156202701,8
35.10180368294954,9
35.14696270958821,7
35.1515950748001,10
35.181613967756604,12
35.19010764978373,8
35.191592945734826,9
35.22085278296301,9
35.282472426370006,10
35.368707170864795,5
35.369813255987175,5
35.370941008157764,12
35.38764880545565,4
35.41650443190388,5
35.425228185437696,10
35.46409515945351,6
35.493814040456925,4
35.50595790773493,9
35.51903228012955,6
35.53909455273601,10
35.57829839942036,7
35.59356093537878,8
35.62234326461724,8
35.622413641566,7
35.6327118787486,4
35.67754226745895,6
35.68701926650324,4
35.70385709163433,4
35.71262133309851,12
35.76756762851792,5
35.78132185574731,7
35.79259511628838,8
35.811123769933474,7
35.816779466505636,12
35.82217988681642,5
35.87588308351706,10
35.90789879377962,8
35.918239086675435,9
35.94370159282022,8
35.960135604405444,8
35.963499240887586,6
35.98117783676229,8
36.000023269510734,10
36.002707251430934,6
36.015683181543835,7
36.018076938158586,8
36.03389532977916,6
36.03510472673326,6
36.04718992929106,6
36.05833952729053,8
36.08484459641378,12
36.09370381705521,2
36.1244064523294,7
36.19079855462642,8
36.240414458241155,6
36.25110042952531,6
36.26854970180455,7
36.27320180730234,5
36.28575192267883,1
36.29460608855794,7
36.33464260800212,12
36.35044354421166,9
36.43148135835291,5
36.44415174138664,8
36.45735355920722,8
36.519809958485666,7
36.531165665917214,6
36.5523391156418,2
36.564957487954054,9
36.56499213194571,9
36.58100901134284,7
36.58661722156113,6
36.590602955143666,5
36.59960105513047,6
36.6312546875267,5
36.643339979319094,8
36.69038441698842,7
36.69619118633658,6
36.714058687940025,8
36.74347858981266,6
36.790261815223005,5
36.83313165696458,10
36.85740404197287,8
36.87322837953753,9
36.895346850820836,7
36.939976536315875,7
36.944563608325964,5
36.96178029320602,8
37.02225827847446,2
37.03339677045253,9
37.035921055425156,6
37.0403397846215,1
37.04259209530828,6
37.08899391820773,12
37.16017766933891,9
37.16324458597839,9
37.16754556102822,12
37.215504244505446,5
37.261843580458326,7
37.268727377743375,8
37.289665208044624,5
37.29291748327586,6
37.303279520954554,5
37.31470696434026,5
37.348260591072126,7
37.35562640062009,5
37.41395297491143,2
37.41544270053505,7
37.41864165694522,12
37.42641376656523,5
37.45772288453989,8
37.477194916264665,5
37.51755250751465,9
37.53109350103172,10
37.54031642351419,6
37.54584296375223,6
37.54628374783734,6
37.55069230080627,1
37.561263434851114,12
37.61431107472976,6
37.6941216539678,6
37.69608417920297,8
37.733540709012,9
37.76031347584297,5
37.78028227479203,7
37.797121209349676,6
37.834971686263984,7
37.85238813686357,8
37.90091834115059,9
37.90444357139519,12
37.91586824211354,7
37.94838888763272,6
37.95202764655843,6
38.014693388654955,5
38.04389994264301,7
38.05784444944716,6
38.06900759261281,9
38.07115828517343,9
38.10536492225086,4
38.16574977982015,7
